channel,degree_centrality,betweenness_centrality,pagerank
startelegramvideo,0.010179350460494426,0.001171067380476132,0.0001361542864873205
geicocaveman2012,0.022782355792535142,0.001087414159309383,0.0001360626555565503
Tentmaker Pictures,0.006301502666020359,0.0003037227692543677,0.00013580908133787442
Channon Rose Vlogs,0.02035870092098885,0.0037957485396735422,0.00013576299104394634
Adam Smith,0.008240426563257392,0.00011272523692942938,0.00013556984466564162
Fifty Shades,0.02084343189529811,0.00031642972655058577,0.00013541434602266572
Turbo Conquering Mega Eagle,0.005816771691711101,0.00039115896015881347,0.0001349021235333325
kmichelle,0.015511391177896268,0.0010213568424776412,0.00013481816395009117
It's a Southern Thing,0.007270964614638876,2.6686062174387493e-06,0.00013442152789937246
PrincessPiaMiaVEVO,0.015026660203587009,0.0013949489614947111,0.0001343771654517345
neilyoungchannel,0.015026660203587009,0.0011504835386688748,0.00013411425223480296
Frog The Rooster,0.007755695588948134,0.0010740802818985896,0.0001340318786120686
Sieuwe Elferink,0.007755695588948134,0.0010740802818985896,0.0001340318786120686
lugeyps3,0.02035870092098885,0.00012114827150756239,0.00013398845428386983
Steeper33,0.009694619486185168,0.0013303970398878765,0.00013390993150549685
TkyoSam,0.007755695588948134,0.0004102626153112761,0.0001337106721694912
ekaggrat singh kalsi,0.007755695588948134,0.0054477004987189,0.00013345339577706855
Chris Rosa,0.007755695588948134,7.004325345907228e-06,0.0001334006176877266
lisbug,0.007755695588948134,7.004325345907228e-06,0.0001334006176877266
Specialized Bicycles,0.004847309743092584,0.0020569328010299295,0.00013303135071030385
CrazyLaughAction,0.009209888511875909,0.0007137182969893588,0.00013279603862365548
Quad9 DNS,0.005816771691711101,0.00012530046932606573,0.0001324850231527666
Tim Barrett,0.0053320407174018425,5.385221182766984e-05,0.0001316837716828413
Kevin Rabatin,0.005816771691711101,0.00027049267549697834,0.00013141942406256276
Lofty Pursuits,0.009694619486185168,2.8712583563477755e-05,0.0001313871446321882
mayratouchofglam,0.007755695588948134,0.00013680286503501646,0.00013106024790413988
Viva La Dirt League,0.002423654871546292,0.00048264782879468257,0.00013101329346042225
BenDeen,0.005816771691711101,0.0003243953406261172,0.00013087216731757148
AFP news agency,0.008240426563257392,0.00044390111515221623,0.0001305520126596357
Chriselle Lim,0.010179350460494426,4.586469992439175e-05,0.00013017143296103535
Chris Hadfield's Rare Earth,0.004847309743092584,0.0015197032606971768,0.0001298996572849045
Adult Swim UK,0.007270964614638876,0.0005259508037533007,0.00012985599194532634
Benn and Gear,0.011148812409112942,0.0006646550791673423,0.00012969511274808505
SnekTek,0.0053320407174018425,0.00010715353289127034,0.00012956622144402193
Beth Kobliner,0.003877847794474067,7.116283246503331e-06,0.00012933710146156057
Kevin Noonan,0.004847309743092584,0.0002449482923639719,0.00012933370719463584
Spinach Dippa,0.013087736306349976,0.0014964714050297015,0.00012910177733473893
NASA,0.0053320407174018425,6.5124901864124615e-06,0.00012900512770032228
Vet Ranch,0.004362578768783326,5.0255581859091256e-05,0.00012894660310428774
Tamika Hall,0.018904507998061076,4.5615510293549715e-05,0.00012846280723506192
Useless Duck Company,0.008240426563257392,1.1020997105786002e-06,0.00012803158594686448
Lane Anderson,0.010179350460494426,0.0005763399617060867,0.00012730397132934657
Clark Zhu,0.004362578768783326,0.0013358844664487315,0.00012704877297903779
Amelia Liana,0.009209888511875909,2.0618971152829752e-05,0.00012647799622889143
Forgotten Weapons,0.004362578768783326,3.6747343780664376e-05,0.0001263832296113643
Tony Berza,0.005816771691711101,7.41675430605056e-05,0.00012628837872101913
KBS World TV,0.019389238972370337,0.000690474915096389,0.0001257317828727624
Mustache Wax,0.007270964614638876,4.923689821306271e-05,0.00012552366583311146
TheGracieC,0.007270964614638876,4.923689821306271e-05,0.00012552366583311146
Kanimuna Kisaka,0.0067862336403296175,0.0001208764208916258,0.00012522487864627207
Big Cat Rescue,0.0019389238972370335,4.764923922046811e-06,0.00012504745766244872
SumerianRecords,0.018904507998061076,0.010227645722036265,0.00012478168772501991
JimBrowski 96HourNews,0.0053320407174018425,0.00020054262637481964,0.00012461820957912535
RocketJump Film School,0.003877847794474067,0.0,0.00012456314432484372
Mercury News,0.004847309743092584,0.0007798121511182312,0.0001245537845060452
Mashable Daily,0.0014541929229277752,7.2832155401916e-06,0.00012449993283029814
MILCK,0.010179350460494426,0.0005240098904683306,0.00012425358607263766
What I've Learned,0.006301502666020359,0.0004678758959559428,0.0001238828381093792
monatheband,0.013572467280659235,0.004775488590375537,0.000123638098927687
UCAN Zippers USA,0.008240426563257392,2.757859991907178e-05,0.0001236171913971781
Stratolaunch,0.006301502666020359,0.0007779919490128416,0.00012348046669035382
Funny News,0.005816771691711101,9.915736978739069e-05,0.00012340243354640415
cocheusadoooo,0.008240426563257392,0.0013826365082973662,0.00012336030472537144
The University of Chicago,0.004362578768783326,1.829219903733069e-05,0.0001232369390364773
Zero Media,0.004362578768783326,0.0001024074725679318,0.00012321892531124145
Midnight Video,0.004362578768783326,0.00012440740777292569,0.00012295916192423244
greeenpro,0.004362578768783326,1.9408045217736357e-06,0.00012295232131194814
bigclivedotcom,0.0053320407174018425,9.816354416178034e-05,0.00012283624059129987
"But First, Coffee",0.009694619486185168,0.0004395159158154199,0.00012263015220503198
taalk com,0.009694619486185168,0.0004395159158154199,0.00012263015220503198
StorrorBlog,0.019873969946679594,0.002760532690177945,0.00012255054519210435
MiddleKidsVEVO,0.010664081434803685,0.00021212040123385237,0.00012233607352245864
Amanda Palmer,0.013087736306349976,0.004633413162999179,0.00012196123896027092
Tina Nguyen,0.0029083858458555504,0.0,0.00012168348121026065
FailArmy,0.008725157537566652,0.0003198799095105561,0.00012148698031451564
Mark Linsangan,0.006301502666020359,0.002264495867164862,0.00012072556940042578
iotexpert,0.0033931168201648087,6.453175034897339e-06,0.00012070516104910094
Whyte Foxx Music Videos & More,0.010664081434803685,0.00013462909182128898,0.00012038348036710691
Desimpedidos,0.0053320407174018425,0.0028448959774505624,0.00012031531283428211
Crafty Panda,0.006301502666020359,0.00047141977760596366,0.00012014374804278068
razzark666,0.021812893843916627,0.004408362868610911,0.00012009474636293756
Srinath .S,0.006301502666020359,0.0009670241210565963,0.00011995783196154148
Ben Kronengold,0.005816771691711101,0.004557322707948557,0.00011936874152039503
Flash Rahbbit,0.021812893843916627,0.006944216853147212,0.00011911519550367256
Bkav Corp,0.005816771691711101,0.0016621500574495087,0.00011911076549529792
The Players' Tribune,0.003877847794474067,0.0,0.00011898992098741029
Russell Howard,0.008725157537566652,0.0027173307278679283,0.00011893863530245817
Hybrid Network,0.02035870092098885,0.002766360108437517,0.00011886424731351119
SR Trailers and Interviews,0.0033931168201648087,0.0,0.00011884874203052151
Taras Malyar,0.019873969946679594,0.0025063328551689634,0.00011881501780147769
NARLtv,0.019873969946679594,0.0025063328551689634,0.00011881501780147769
Stefany Gonzalez,0.005816771691711101,0.0005486553005331545,0.00011856857123269195
SupremeSounds,0.010664081434803685,0.00020290878316600656,0.00011844611523183445
LGR,0.004362578768783326,6.107898971444916e-05,0.00011843610362807185
Mrwhosetheboss,0.004847309743092584,0.000974269165448194,0.00011828727558010924
Pies Are Awesome,0.007270964614638876,4.612393401760795e-05,0.0001179882384192649
MassMutual,0.003877847794474067,0.00020223746909722856,0.00011796877761177821
BowlFullofAwesome,0.0053320407174018425,0.0005632607982162152,0.00011785724684772178
L2inc,0.008725157537566652,0.003915092519395753,0.00011783828002508872
Chili Klaus,0.008725157537566652,0.0009269228130056418,0.00011713419421812357
Like Stories of Old,0.004847309743092584,8.745242770442199e-06,0.00011700962616869958
MITCHELL WIGGS,0.008240426563257392,0.0011139737801002917,0.00011680270228774827
12 News,0.003877847794474067,8.775191747939054e-05,0.0001167883260498043
Daelric,0.003877847794474067,8.775191747939054e-05,0.0001167883260498043
Doritos®,0.01793504604944256,0.0007554996297960271,0.00011674970374844938
Viral Paws,0.0029083858458555504,0.003239096550793019,0.00011654640855700822
Hannah Witton,0.005816771691711101,0.0010823586902495787,0.00011640307530079727
Joshua Levin,0.0033931168201648087,0.000711399784690627,0.0001161452674584679
Neil Fraser,0.0033931168201648087,0.000711399784690627,0.0001161452674584679
Penguin Books UK,0.02035870092098885,0.008293367465436515,0.0001159911290555864
Sarasota Police Department,0.0053320407174018425,0.0009529817280796793,0.00011584213914882165
kawaiisweetworld,0.006301502666020359,3.584372859857555e-06,0.00011576247158318584
Liam Gallagher,0.004847309743092584,0.0002721408010121059,0.00011568013786301106
MK Dons,0.0029083858458555504,0.0,0.00011502319312279004
Duncan Sinfield,0.009209888511875909,0.0024530141289525105,0.00011404236131911272
FacelesswithEyesOpen,0.009209888511875909,0.0024839879726971646,0.00011398483134733225
New York Magazine,0.019389238972370337,0.000602506201725196,0.00011334425550132301
Cristi Cristian,0.018419777023751818,0.0015342202917654729,0.00011290347827222438
Banana Culture Music,0.008240426563257392,0.00034410381334470946,0.0001124969189699714
MDNA SKIN,0.004847309743092584,0.00010180817350183582,0.00011224270119839481
Rachel and Jun,0.004847309743092584,0.00010180817350183582,0.00011224270119839481
toofacedcosmetics,0.010664081434803685,0.004285646120691335,0.0001120617662990373
Confuse News,0.009209888511875909,0.0026033473093123325,0.00011196730352942071
SBS TV동물농장x애니멀봐,0.002423654871546292,0.00010079335061522172,0.00011163100963100292
Funny Commercials,0.0033931168201648087,9.855590200092403e-06,0.00011126361250648377
SaggyJ,0.015996122152205527,0.002694594337705267,0.00011117784902463765
pjmorton,0.015996122152205527,0.002694594337705267,0.00011117784902463765
Paul Sellers,0.004847309743092584,0.0004767773101529263,0.00011102843969281141
LiveOverflow,0.004362578768783326,0.00045946720749644247,0.00011097299162667547
LOFTON SHAW,0.004362578768783326,0.0002842377161609748,0.00011070254245102172
Scott Manley,0.0009694619486185168,0.0,0.00011066464351474264
Cleveland Browns,0.004362578768783326,0.0002730976885073111,0.00011032039820036549
Ján Ilavský,0.0019389238972370335,0.0,0.00011017549512713564
The Royal Ocean Film Society,0.004362578768783326,0.0024888488306349225,0.00011002353601582035
CBS Philly,0.006301502666020359,4.183511969156503e-06,0.00010996942820678038
MsAaliyahJay,0.0053320407174018425,0.00012394945007696836,0.00010990384626027538
Dina Tokio,0.0053320407174018425,0.00012394945007696836,0.00010990384626027538
J S,0.004847309743092584,4.1079706429589384e-05,0.000109808145716669
negermano,0.009694619486185168,0.001094851698954216,0.00010957418227537714
Kita Osaka,0.007270964614638876,0.0003401083896177054,0.00010888128091494163
Mom Will Be Proud,0.008240426563257392,0.0032627604494120115,0.00010844811104566892
Star Wars HQ,0.0014541929229277752,0.0,0.0001080015519152424
Auralnauts,0.007270964614638876,0.0016115379715135336,0.00010789690400881733
X Factor Italia,0.014541929229277752,0.0009338766691259213,0.000107803950037902
Late Show with David Letterman,0.014541929229277752,0.0009338766691259213,0.00010780395003790198
Gatorade,0.0033931168201648087,0.00023001263465155012,0.00010777952118329318
Genuine Survival Research Labs,0.004362578768783326,9.699354142041241e-05,0.00010727091012121976
Davey Swatpaz,0.008240426563257392,0.0026569766078621605,0.00010724543925836726
CS Dojo,0.002423654871546292,3.136269974562098e-05,0.00010720321190458705
Monster Energy,0.004362578768783326,0.0009295269968900863,0.00010670571838607398
MasterClass,0.0029083858458555504,0.00015081010222614942,0.00010644893190869556
Domain of Science,0.003877847794474067,0.000794450553849893,0.00010620690626054193
Bundesliga,0.003877847794474067,0.0009114332040987645,0.00010615880239992889
Dish Nation,0.0053320407174018425,7.293233106050655e-05,0.00010604355605527358
Must Love Science,0.0029083858458555504,4.460547557504514e-05,0.00010601179751122626
iDB,0.0029083858458555504,4.460547557504514e-05,0.00010601179751122626
Izac Less,0.0029083858458555504,2.70095295946831e-06,0.00010564364456373788
The Nocturnal Alchemist,0.007270964614638876,0.0007481639536489277,0.00010516499000309671
Avocado,0.004362578768783326,0.0003951474920590081,0.00010477991061840381
Hak5,0.003877847794474067,0.0005538393225114426,0.00010461458274543676
Burritoxman,0.007270964614638876,0.0076736625527282325,0.00010439571151249288
cineytele,0.004847309743092584,0.0014432489214086732,0.0001040721089677229
Kerry Wong,0.0033931168201648087,4.2786968085270405e-06,0.00010361847131940769
IsraeliPM,0.006301502666020359,0.000695382323088455,0.0001031034835763334
Sam Chui,0.0004847309743092584,0.0,0.0001027993045217481
CyclingTips,0.0029083858458555504,0.00012749966245648685,0.00010271133901319024
Barn Sanctuary,0.0019389238972370335,0.0027105158304238535,0.00010229439473211885
Rob Andretti,0.0029083858458555504,0.00011870933394719577,0.00010001470147658788
Freemeo,0.0033931168201648087,0.0005523422697424504,9.966862116707816e-05
astroboy1960,0.003877847794474067,0.0011340460223847706,9.868151442573308e-05
DraftExpress,0.0029083858458555504,0.0007950687533214167,9.791780821650027e-05
NWSSanDiego,0.0019389238972370335,0.0,9.729366584661396e-05
Ross Kempsell,0.0067862336403296175,0.001712867871026903,9.702734051435016e-05
Mountain Dew,0.010664081434803685,0.0004812971166928566,9.702294721543438e-05
CrossKut316,0.0053320407174018425,7.820322621363327e-05,9.654743231830569e-05
FlyFastandLow,0.003877847794474067,0.0006654156514070356,9.599832585080101e-05
Kevin Stein,0.002423654871546292,1.0155406690826137e-05,9.585628709082225e-05
Shaaanxo,0.004362578768783326,0.0002332285565332002,9.55697627723013e-05
Itzztonytony,0.006301502666020359,0.0010078816810295257,9.55623283380655e-05
AlmazanKitchen,0.0053320407174018425,0.0007278554182774946,9.440304527109564e-05
Lamborghini,0.0009694619486185168,0.0033747006004748847,9.437426163437771e-05
Peter Caine Dog Training,0.0029083858458555504,3.150554310488961e-05,9.401148104630372e-05
Slednecks,0.0014541929229277752,0.001477959628577697,9.369376075423639e-05
Chris and Jack,0.004847309743092584,0.0019268557603903302,9.36796730159418e-05
dekuNukem,0.0019389238972370335,0.0,9.264436407419125e-05
FundingCircleUK,0.004847309743092584,0.00018342399951973997,9.152273997097639e-05
郭韋辰,0.0019389238972370335,2.688834051172016e-05,9.146466934857737e-05
Dylan Locke,0.004362578768783326,0.00020724953997102225,9.103898477706106e-05
theSkimm,0.0033931168201648087,0.0020535946511549157,9.065547851641676e-05
Catch-Up TV,0.004847309743092584,0.0008776466897662593,9.052071751987297e-05
Facelesstech,0.0004847309743092584,0.0,8.899689422694554e-05
Cartoon Hangover,0.002423654871546292,8.989242967638773e-05,8.871852516263304e-05
In Case You Missed It,0.0019389238972370335,2.1744553317039455e-05,8.718593497422517e-05
OjO Commuter Scooter by OjO Electric,0.0009694619486185168,0.00048038952640514794,8.602985626098405e-05
Mark Wiens,0.0004847309743092584,0.0,8.289619974048644e-05
HiHo Kids,0.0014541929229277752,5.312228690823185e-06,8.170849790555625e-05
Car Commercials of the Past,0.0004847309743092584,0.0,7.431417489470541e-05
